address,lat,lon,start
"улица Нововиленская, 13",53.929993,27.540388,2016-05-30
"улица Нововиленская, 13А",53.929813,27.539625,2016-05-30
"улица Нововиленская, 14",53.930629,27.540631,2016-05-30
"улица Нововиленская, 15",53.930433,27.539939,2016-05-30
"улица Нововиленская, 16",53.931414,27.539885,2016-05-30
"улица Нововиленская, 18",53.931716,27.539481,2016-05-30
"улица Нововиленская, 20",53.932225,27.539409,2016-05-30
"улица Нововиленская, 21 к1",53.932553,27.537352,2016-05-30
"улица Нововиленская, 21 к2",53.932044,27.536696,2016-05-30
"улица Нововиленская, 21 к3",53.931901,27.535367,2016-05-30
"улица Нововиленская, 22",53.93249,27.538708,2016-05-30
"улица Нововиленская, 23",53.933126,27.536687,2016-05-30
"улица Нововиленская, 24",53.932919,27.538286,2016-05-30
"улица Нововиленская, 26",53.933598,27.538529,2016-05-30
"улица Нововиленская, 3",53.927517,27.542895,2016-05-30
"улица Нововиленская, 3А",53.927517,27.542895,2016-05-30
"улица Нововиленская, 4А",53.928747,27.542463,2016-05-30
"улица Нововиленская, 5",53.927877,27.541529,2016-05-30
"улица Нововиленская, 5А",53.927877,27.541529,2016-05-30
"улица Нововиленская, 6",53.928747,27.542463,2016-05-30
"улица Нововиленская, 7",53.927877,27.541529,2016-05-30
"улица Нововиленская, 7Б",53.927877,27.541529,2016-05-30
"улица Нововиленская, 8",53.929245,27.542041,2016-05-30
"улица Нововиленская, 8А",53.929728,27.54232,2016-05-30
"улица Нововиленская, 9",53.929086,27.540298,2016-05-30
"улица Нововиленская, 9А",53.929086,27.540298,2016-05-30
"улица Огинского, 4",53.929219,27.672908,2016-05-11
"улица Огинского, 49",53.927952,27.672072,2016-05-11
"улица Огинского, 6",53.928185,27.671677,2016-05-11
"улица Одесская, 16",53.871859,27.657789,2016-05-11
"улица Одесская, 18",53.872608,27.657744,2016-05-11
"улица Одесская, 20",53.87307,27.657942,2016-05-11
"улица Одесская, 20а",53.872693,27.658607,2016-05-11
"улица Одесская, 20б",53.87299,27.65831,2016-05-11
"улица Одесская, 28",53.874339,27.65893,2016-05-11
"улица Одесская, 30",53.8747,27.65919,2016-05-11
"улица Одесская, 32",53.874965,27.659397,2016-05-11
"улица Одесская, 34",53.875278,27.659658,2016-05-11
"улица Одесская, 36",53.875506,27.659846,2016-05-11
"улица Одесская, 38",53.875841,27.660098,2016-05-11
"улица Одесская, 40",53.876112,27.66034,2016-05-11
"улица Одесская, 42",53.876356,27.660538,2016-05-11
"улица Одесская, 44",53.87668,27.660736,2016-05-11
"улица Одесская, 46",53.876887,27.661167,2016-05-11
"улица Одесская, 48",53.876956,27.661652,2016-05-11
"улица Одесская, 50",53.877125,27.662155,2016-05-11
"улица Одесская, 51",53.873882,27.657924,2016-05-11
"улица Одесская, 53",53.873882,27.657924,2016-05-11
"улица Одесская, 55",53.873882,27.657924,2016-05-11
"улица Одесская, 57",53.875416,27.65919,2016-05-11
"улица Одесская, 57а",53.875416,27.65919,2016-05-11
"улица Одесская, 59",53.875416,27.65919,2016-05-11
"улица Одесская, 61",53.875416,27.65919,2016-05-11
"улица Одесская, 63",53.875416,27.65919,2016-05-11
"улица Одесская, 65",53.875968,27.659676,2016-05-11
"улица Одесская, 67",53.875968,27.659676,2016-05-11
"улица Одесская, 69",53.875968,27.659676,2016-05-11
"улица Одесская, 71",53.877189,27.661266,2016-05-11
"улица Одесская, 73",53.877189,27.661266,2016-05-11
"улица Одесская, 75",53.877189,27.661266,2016-05-11
"улица Одесская, 77",53.877332,27.661849,2016-05-11
"улица Одинцова, 1",53.898692,27.462729,2016-05-24
"улица Одинцова, 10",53.899339,27.456926,2016-05-24
"улица Одинцова, 11",53.897228,27.45044,2016-05-24
"улица Одинцова, 12",53.899562,27.454393,2016-05-24
"улица Одинцова, 13",53.896745,27.449164,2016-05-24
"улица Одинцова, 14",53.899477,27.45159,2016-05-24
"улица Одинцова, 15",53.896883,27.448122,2016-05-24
"улица Одинцова, 16",53.900146,27.451222,2016-05-24
"улица Одинцова, 17",53.897599,27.449093,2016-05-24
"улица Одинцова, 18",53.899939,27.449488,2016-05-24
"улица Одинцова, 19",53.898066,27.450745,2016-05-24
"улица Одинцова, 2",53.899615,27.459064,2016-05-24
"улица Одинцова, 20",53.900671,27.44673,2016-05-24
"улица Одинцова, 22",53.900454,27.446029,2016-05-24
"улица Одинцова, 23 к1",53.8983,27.447287,2016-05-24
"улица Одинцова, 23 к2",53.898262,27.448041,2016-05-24
"улица Одинцова, 24",53.90153,27.444996,2016-05-24
"улица Одинцова, 27",53.899345,27.445787,2016-05-24
"улица Одинцова, 29",53.898766,27.445634,2016-05-24
"улица Одинцова, 3",53.898522,27.460609,2016-05-24
"улица Одинцова, 31",53.899891,27.444206,2016-05-24
"улица Одинцова, 32",53.901732,27.440684,2016-05-24
"улица Одинцова, 33",53.899074,27.44373,2016-05-24
"улица Одинцова, 35",53.898475,27.443532,2016-05-24
"улица Одинцова, 36 к1",53.90256,27.43622,2016-05-24
"улица Одинцова, 37",53.898018,27.445373,2016-05-24
"улица Одинцова, 38",53.902103,27.438286,2016-05-24
"улица Одинцова, 4",53.900316,27.46104,2016-05-24
"улица Одинцова, 41",53.897376,27.445248,2016-05-24
"улица Одинцова, 43",53.897949,27.443289,2016-05-24
"улица Одинцова, 45",53.897223,27.44364,2016-05-24
"улица Одинцова, 47",53.896862,27.442337,2016-05-24
"улица Одинцова, 49",53.896459,27.442732,2016-05-24
"улица Одинцова, 5",53.897525,27.458336,2016-05-24
"улица Одинцова, 51",53.896596,27.446326,2016-05-24
"улица Одинцова, 53",53.896294,27.444044,2016-05-24
"улица Одинцова, 55",53.896034,27.442723,2016-05-24
"улица Одинцова, 57",53.895907,27.445454,2016-05-24
"улица Одинцова, 59",53.895631,27.444215,2016-05-24
"улица Одинцова, 6",53.900156,27.458884,2016-05-24
"улица Одинцова, 61",53.895344,27.442984,2016-05-24
"улица Одинцова, 63",53.893376,27.441789,2016-05-24
"улица Одинцова, 65",53.899828,27.441169,2016-05-24
"улица Одинцова, 69",53.900013,27.439265,2016-05-24
"улица Одинцова, 7",53.898231,27.457267,2016-05-24
"улица Одинцова, 71 к2",53.899196,27.44055,2016-05-24
"улица Одинцова, 71 к3",53.899536,27.439301,2016-05-24
"улица Одинцова, 71 к4",53.899212,27.438942,2016-05-24
"улица Одинцова, 75",53.89866,27.441538,2016-05-24
"улица Одинцова, 77",53.898156,27.440864,2016-05-24
"улица Одинцова, 79",53.897615,27.44072,2016-05-24
"улица Одинцова, 81",53.897514,27.437639,2016-05-24
"улица Одинцова, 85",53.896225,27.438133,2016-05-24
"улица Одинцова, 87",53.897032,27.440873,2016-05-24
"улица Одинцова, 89",53.896161,27.440828,2016-05-24
"улица Одинцова, 9",53.898151,27.456288,2016-05-24
"улица Одоевского, 10",53.90674,27.50848,2016-05-31
"улица Одоевского, 101",53.900268,27.486094,2016-05-12
"улица Одоевского, 103",53.901286,27.484792,2016-05-12
"улица Одоевского, 105",53.900767,27.483956,2016-05-12
"улица Одоевского, 107",53.901838,27.483516,2016-05-12
"улица Одоевского, 109",53.901164,27.483552,2016-05-12
"улица Одоевского, 12",53.905042,27.507079,2016-05-31
"улица Одоевского, 23",53.904315,27.507726,2016-05-31
"улица Одоевского, 25",53.904056,27.506549,2016-05-31
"улица Одоевского, 27",53.904056,27.506549,2016-05-31
"улица Одоевского, 29",53.904056,27.506549,2016-05-31
"улица Одоевского, 31",53.903732,27.505641,2016-05-31
"улица Одоевского, 33",53.903732,27.505641,2016-05-31
"улица Одоевского, 35",53.903732,27.505641,2016-05-31
"улица Одоевского, 37",53.903583,27.505049,2016-05-31
"улица Одоевского, 39",53.903583,27.505049,2016-05-31
"улица Одоевского, 41",53.903583,27.505049,2016-05-31
"улица Одоевского, 43",53.90309,27.502201,2016-05-31
"улица Одоевского, 45",53.90309,27.502201,2016-05-31
"улица Одоевского, 47",53.90309,27.502201,2016-05-31
"улица Одоевского, 49",53.90309,27.502201,2016-05-31
"улица Одоевского, 51",53.902873,27.500835,2016-05-31
"улица Одоевского, 53",53.902873,27.500835,2016-05-31
"улица Одоевского, 55",53.902873,27.500835,2016-05-31
"улица Одоевского, 57",53.902873,27.500835,2016-05-31
"улица Одоевского, 59",53.901928,27.501312,2016-05-31
"улица Одоевского, 6",53.906199,27.511597,2016-05-31
"улица Одоевского, 61",53.901032,27.501698,2016-05-31
"улица Одоевского, 63",53.900995,27.501015,2016-05-31
"улица Одоевского, 65",53.902804,27.500144,2016-05-31
"улица Одоевского, 67",53.901,27.500296,2016-05-31
"улица Одоевского, 69",53.90274,27.499443,2016-05-31
"улица Одоевского, 71",53.901859,27.499524,2016-05-31
"улица Одоевского, 73",53.902798,27.498545,2016-05-31
"улица Одоевского, 75",53.901912,27.498859,2016-05-31
"улица Одоевского, 75а",53.900968,27.499165,2016-05-31
"улица Одоевского, 8",53.905658,27.511031,2016-05-31
"улица Одоевского, 81",53.902443,27.494251,2016-05-12
"улица Одоевского, 83",53.901053,27.494583,2016-05-12
"улица Одоевского, 85",53.901891,27.492939,2016-05-12
"улица Одоевского, 87",53.902167,27.491709,2016-05-12
"улица Одоевского, 93",53.902114,27.488106,2016-05-12
"улица Одоевского, 95",53.901875,27.486418,2016-05-12
"улица Одоевского, 97",53.901875,27.486418,2016-05-12
"улица Одоевского, 99",53.901138,27.485986,2016-05-12
"улица Окрестина, 30",53.880199,27.502713,2016-05-12
"улица Окрестина, 36",53.880215,27.502219,2016-05-12
"улица Окрестина, 38",53.880188,27.501904,2016-05-12
"улица Окрестина, 62",53.878431,27.50141,2016-05-12
"улица Ольшевского, 11",53.913693,27.504375,2016-05-31
"улица Ольшевского, 13",53.914208,27.503863,2016-05-31
"улица Ольшевского, 15",53.914133,27.503126,2016-05-31
"улица Ольшевского, 17",53.914091,27.502443,2016-05-31
"улица Ольшевского, 19",53.914043,27.501743,2016-05-31
"улица Ольшевского, 21",53.914006,27.501051,2016-05-31
"улица Ольшевского, 23",53.914786,27.503072,2016-05-31
"улица Ольшевского, 25",53.915099,27.50212,2016-05-31
"улица Ольшевского, 27",53.915449,27.501177,2016-05-31
"улица Ольшевского, 29",53.915517,27.502911,2016-05-31
"улица Ольшевского, 3",53.912468,27.503548,2016-05-31
"улица Ольшевского, 31",53.915894,27.501006,2016-05-31
"улица Ольшевского, 33",53.916615,27.500252,2016-05-31
"улица Ольшевского, 35",53.916615,27.500252,2016-05-31
"улица Ольшевского, 37",53.917225,27.499605,2016-05-31
"улица Ольшевского, 39",53.917225,27.499605,2016-05-31
"улица Ольшевского, 4",53.911009,27.508229,2016-05-31
"улица Ольшевского, 41",53.918524,27.498805,2016-05-31
"улица Ольшевского, 5",53.912415,27.50283,2016-05-31
"улица Ольшевского, 6",53.911688,27.508175,2016-05-31
"улица Ольшевского, 7",53.912373,27.502129,2016-05-31
"улица Ольшевского, 8",53.912335,27.507151,2016-05-31
"улица Ольшевского, 9",53.91233,27.501437,2016-05-31
"улица Орловская, 51",53.931064,27.542005,2016-05-30
"улица Орловская, 53",53.930894,27.541107,2016-05-30
"улица Орловская, 57",53.930592,27.539247,2016-05-30
"улица Орловская, 58а",53.931848,27.540604,2016-05-30
"улица Орловская, 58 к1",53.932108,27.542203,2016-05-30
"улица Орловская, 59",53.930433,27.538403,2016-05-30
"улица Орловская, 60",53.931414,27.540442,2016-05-30
"улица Орловская, 66",53.930597,27.532968,2016-05-30
"улица Осипенко, 2",53.925147,27.546443,2016-05-30
"улица Осипенко, 4",53.925831,27.547413,2016-05-30
"улица Осипенко, 6",53.925115,27.547656,2016-05-30
"улица Осипенко, 8",53.925359,27.548698,2016-05-30
"улица Осиповичская, 16",53.849248,27.539526,2016-05-19
"улица Осиповичская, 26",53.848223,27.541601,2016-05-19
"улица Осиповичская, 5",53.849445,27.541287,2016-05-19
"улица Осиповичская, 7",53.849445,27.541287,2016-05-19
"улица Острошицкая, 10",53.951998,27.691503,2016-05-11
"улица Острошицкая, 11",53.949227,27.692671,2016-05-11
"улица Острошицкая, 12",53.952518,27.691521,2016-05-11
"улица Острошицкая, 13",53.949524,27.691162,2016-05-11
"улица Острошицкая, 14",53.95283,27.691117,2016-05-11
"улица Острошицкая, 15",53.948914,27.691602,2016-05-11
"улица Острошицкая, 17",53.95052,27.691476,2016-05-11
"улица Острошицкая, 17 к1",53.95052,27.691476,2016-05-11
"улица Острошицкая, 19",53.95212,27.689994,2016-05-11
"улица Острошицкая, 2",53.949815,27.693308,2016-05-11
"улица Острошицкая, 21",53.952375,27.6887,2016-05-11
"улица Острошицкая, 23",53.953355,27.688772,2016-05-11
"улица Острошицкая, 23/48",53.953355,27.688772,2016-05-11
"улица Острошицкая, 2А",53.949328,27.693803,2016-05-11
"улица Острошицкая, 2Б",53.949815,27.693308,2016-05-11
"улица Острошицкая, 3А",53.94821,27.693497,2016-05-11
"улица Острошицкая, 3а",53.94821,27.693497,2016-05-11
"улица Острошицкая, 4",53.950297,27.692949,2016-05-11
"улица Острошицкая, 5",53.948321,27.691692,2016-05-11
"улица Острошицкая, 6",53.950822,27.692482,2016-05-11
"улица Острошицкая, 7",53.948676,27.690542,2016-05-11
"улица Острошицкая, 8",53.951384,27.692051,2016-05-11
"улица Острошицкая, 9",53.947839,27.690928,2016-05-11
"улица Охотская, 117",53.874264,27.674156,2016-05-11
"улица Охотская, 119",53.874896,27.673177,2016-05-11
"улица Охотская, 120",53.881069,27.668937,2016-05-11
"улица Охотская, 133",53.879121,27.667949,2016-05-11
"улица Охотская, 135 к1",53.879827,27.668982,2016-05-11
"улица Охотская, 135 к2",53.879827,27.668982,2016-05-11
"улица Охотская, 135 к3",53.879827,27.668982,2016-05-11
"улица Охотская, 137",53.880761,27.668075,2016-05-11
"улица Охотская, 139",53.880719,27.66653,2016-05-11
"улица Охотская, 141",53.881711,27.665937,2016-05-11
"улица Охотская, 143 к1",53.882454,27.665542,2016-05-11
"улица Охотская, 143 к2",53.882359,27.664571,2016-05-11
"улица Охотская, 145",53.883675,27.663925,2016-05-11
"улица Павла Шпилевского, 50",53.846096,27.5648788,2016-05-26
"улица Павла Шпилевского, 54",53.8469392,27.5630762,2016-05-26
"улица Павла Шпилевского, 55",53.8450666,27.5662378,2016-05-26
"улица Павла Шпилевского, 56",53.8468021,27.5615949,2016-05-26
"улица Павла Шпилевского, 57",53.8452851,27.5650385,2016-05-26
"улица Павла Шпилевского, 59",53.8452529,27.5627464,2016-05-26
"улица Павла Шпилевского, 60",53.8467674,27.5598149,2016-05-26
"улица Павловского, 30",53.831169,27.754331,2016-05-11
"улица Павловского, 32",53.831105,27.755104,2016-05-11
"улица Павловского, 34",53.831174,27.755876,2016-05-11
"улица Павловского, 40",53.831057,27.758553,2016-05-11
"улица Павловского, 42",53.831376,27.759182,2016-05-11
"улица Павловского, 44",53.8317,27.756334,2016-05-11
"улица Павловского, 46",53.8317,27.756334,2016-05-11
"улица Павловского, 48",53.832189,27.753747,2016-05-11
"улица Павловского, 50А",53.832162,27.755104,2016-05-11
"улица Павловского, 54Б",53.833098,27.757772,2016-05-11
"улица Парниковая, 11",53.920651,27.633238,2016-05-11
"улица Парниковая, 13",53.920937,27.634864,2016-05-11
"улица Парниковая, 2",53.923,27.631388,2016-05-11
"улица Парниковая, 3",53.923,27.631388,2016-05-11
"улица Парниковая, 3 к1",53.923,27.631388,2016-05-11
"улица Парниковая, 5",53.921335,27.632996,2016-05-11
"улица Парниковая, 5А",53.921743,27.631774,2016-05-11
"улица Парниковая, 7",53.921929,27.633642,2016-05-11
"улица Парниковая, 9",53.921414,27.634532,2016-05-11
"улица Пархоменко, 3",53.927125,27.546874,2016-05-30
"улица Пархоменко, 8",53.926913,27.547539,2016-05-30
"улица Передовая, 1",53.898124,27.617958,2016-05-11
"улица Передовая, 11",53.899021,27.620743,2016-05-11
"улица Передовая, 13",53.899334,27.621551,2016-05-11
"улица Передовая, 15",53.899705,27.622593,2016-05-11
"улица Передовая, 3",53.898124,27.617958,2016-05-11
"улица Передовая, 4",53.89587,27.618569,2016-05-11
"улица Передовая, 5",53.898623,27.618218,2016-05-11
"улица Передовая, 6",53.898209,27.621991,2016-05-11
"улица Передовая, 7",53.898453,27.619269,2016-05-11
"улица Передовая, 9",53.899891,27.620994,2016-05-11
"улица Переходная, 62",53.885941,27.648483,2016-05-11
"улица Переходная, 64",53.885602,27.643111,2016-05-11
"улица Пермская, 46",53.878033,27.498545,2016-05-12
"улица Пермская, 48",53.877964,27.499281,2016-05-12
"улица Пермская, 50",53.877624,27.500296,2016-05-12
"улица Пермская, 51",53.878362,27.500521,2016-05-12
"улица Пермская, 52",53.878054,27.49982,2016-05-12
"улица Пермская, 54",53.878007,27.500243,2016-05-12
"улица Пермская, 56",53.877885,27.501195,2016-05-12
"улица Пермская, 58",53.877678,27.501725,2016-05-12
"улица Петра Мстиславца, 1",53.928514,27.654349,2016-05-11
"улица Петра Мстиславца, 2",53.929044,27.654591,2016-05-11
"улица Петра Мстиславца, 20",53.932405,27.651249,2016-05-11
"улица Петра Мстиславца, 22",53.932946,27.653172,2016-05-11
"улица Петра Мстиславца, 24",53.933481,27.655067,2016-05-11
"улица Петра Мстиславца, 4",53.929494,27.6531,2016-05-11
"улица Петра Мстиславца, 5",53.929023,27.652624,2016-05-11
"улица Петруся Бровки, 12",53.915698,27.597548,2016-05-11
"улица Петруся Бровки, 14",53.914839,27.598518,2016-05-11
"улица Петруся Бровки, 15",53.912707,27.601869,2016-05-11
"улица Петруся Бровки, 16",53.914276,27.599282,2016-05-11
"улица Петруся Бровки, 17",53.912166,27.603136,2016-05-11
"улица Петруся Бровки, 18",53.913629,27.600036,2016-05-11
"улица Петруся Бровки, 19",53.911699,27.604178,2016-05-11
"улица Петруся Бровки, 20",53.91277,27.600477,2016-05-11
"улица Петруся Бровки, 21",53.910596,27.604806,2016-05-11
"улица Петруся Бровки, 22",53.911938,27.600423,2016-05-11
"улица Петруся Бровки, 24",53.911365,27.60239,2016-05-11
"улица Петруся Бровки, 27",53.90727,27.610421,2016-05-11
"улица Пирогова, 15",53.849243,27.553585,2016-05-19
"улица Пирогова, 26",53.84928,27.555031,2016-05-19
"улица Пирогова, 6",53.846975,27.552965,2016-05-19
"улица Платонова, 22",53.910675,27.59647,2016-05-11
"улица Платонова, 24",53.910872,27.597045,2016-05-11
"улица Платонова, 26",53.910872,27.597045,2016-05-11
"улица Платонова, 28",53.911471,27.59771,2016-05-11
"улица Платонова, 30",53.911428,27.598653,2016-05-11
"улица Платонова, 32",53.911471,27.598878,2016-05-11
"улица Платонова, 34",53.91216,27.599174,2016-05-11
"улица Платонова, 36",53.912532,27.599956,2016-05-11
"улица Платонова, 38",53.912532,27.599956,2016-05-11
"улица Платонова, 39",53.911598,27.595626,2016-05-11
"улица Платонова, 40",53.91433,27.603675,2016-05-11
"улица Платонова, 41",53.911938,27.596677,2016-05-11
"улица Платонова, 43",53.912378,27.597701,2016-05-11
"улица Платонова, 45",53.912993,27.599264,2016-05-11
"улица Подгорная, 19А/1",53.962409,27.674318,2016-05-11
"улица Подгорная, 19А/2",53.961805,27.675055,2016-05-11
"улица Подгорная, 19А/3",53.961037,27.675279,2016-05-11
"улица Подгорная, 19 а/3",53.961037,27.675279,2016-05-11
"улица Подгорная, 23",53.959469,27.673716,2016-05-11
"улица Подгорная, 23Г",53.959469,27.673716,2016-05-11
"улица Подгорная, 67",53.953508,27.680525,2016-05-11
"улица Пожарского, 10",53.8829379,27.6739847,2016-05-11
"улица Пожарского, 12",53.8831212,27.6743909,2016-05-11
"улица Пожарского, 14",53.8832757,27.6747184,2016-05-11
"улица Пожарского, 17",53.8839083,27.6753339,2016-05-11
"улица Пожарского, 19",53.884102,27.6756836,2016-05-11
"улица Пожарского, 2",53.8821985,27.6723299,2016-05-11
"улица Пожарского, 21",53.8842214,27.6759597,2016-05-11
"улица Пожарского, 23",53.8843559,27.6762112,2016-05-11
"улица Пожарского, 25",53.8844865,27.6765037,2016-05-11
"улица Пожарского, 27",53.884788,27.6768775,2016-05-11
"улица Пожарского, 29",53.8858085,27.677239,2016-05-11
"улица Пожарского, 3",53.8826172,27.672636,2016-05-11
"улица Пожарского, 35",53.8849442,27.677467,2016-05-11
"улица Пожарского, 4",53.8823986,27.6728571,2016-05-11
"улица Пожарского, 41",53.8851936,27.6780119,2016-05-11
"улица Пожарского, 5",53.8827775,27.6728611,2016-05-11
"улица Пожарского, 6",53.8825796,27.6731235,2016-05-11
"улица Пожарского, 8",53.8828029,27.6736054,2016-05-11
"улица Пожарского, 9",53.8832882,27.6736261,2016-05-11
"улица Пожарского, 9А",53.8834506,27.6742327,2016-05-11
"улица Пономаренко, 1",53.894257,27.497278,2016-05-12
"улица Пономаренко, 10",53.893938,27.492454,2016-05-12
"улица Пономаренко, 11",53.893392,27.496991,2016-05-12
"улица Пономаренко, 12",53.894235,27.491673,2016-05-12
"улица Пономаренко, 13",53.893392,27.496991,2016-05-12
"улица Пономаренко, 14",53.893933,27.490199,2016-05-12
"улица Пономаренко, 15",53.893392,27.496991,2016-05-12
"улица Пономаренко, 16",53.893938,27.48949,2016-05-12
"улица Пономаренко, 17",53.893392,27.496991,2016-05-12
"улица Пономаренко, 18",53.894076,27.488538,2016-05-12
"улица Пономаренко, 19",53.893392,27.496991,2016-05-12
"улица Пономаренко, 20",53.894564,27.488609,2016-05-12
"улица Пономаренко, 21",53.89371,27.49426,2016-05-12
"улица Пономаренко, 22",53.895371,27.488681,2016-05-12
"улица Пономаренко, 23",53.89371,27.49426,2016-05-12
"улица Пономаренко, 24",53.895445,27.487522,2016-05-12
"улица Пономаренко, 25",53.89371,27.49426,2016-05-12
"улица Пономаренко, 26",53.894904,27.48781,2016-05-12
"улица Пономаренко, 27",53.89371,27.49426,2016-05-12
"улица Пономаренко, 28",53.894108,27.48746,2016-05-12
"улица Пономаренко, 29",53.89371,27.49426,2016-05-12
"улица Пономаренко, 3",53.893466,27.497557,2016-05-12
"улица Пономаренко, 30",53.894108,27.48746,2016-05-12
"улица Пономаренко, 31",53.89371,27.49426,2016-05-12
"улица Пономаренко, 32",53.894182,27.484648,2016-05-12
"улица Пономаренко, 33",53.892835,27.492589,2016-05-12
"улица Пономаренко, 34",53.894602,27.481809,2016-05-12
"улица Пономаренко, 35",53.892835,27.492589,2016-05-12
"улица Пономаренко, 36",53.894602,27.481809,2016-05-12
"улица Пономаренко, 37",53.892835,27.492589,2016-05-12
"улица Пономаренко, 38",53.894304,27.48074,2016-05-12
"улица Пономаренко, 39",53.892962,27.489139,2016-05-12
"улица Пономаренко, 4",53.893997,27.494071,2016-05-12
"улица Пономаренко, 40",53.894283,27.480426,2016-05-12
"улица Пономаренко, 41",53.892962,27.489139,2016-05-12
"улица Пономаренко, 42",53.894283,27.480426,2016-05-12
"улица Пономаренко, 43",53.892017,27.485546,2016-05-12
"улица Пономаренко, 44",53.894273,27.479456,2016-05-12
"улица Пономаренко, 46",53.894273,27.479456,2016-05-12
"улица Пономаренко, 48",53.894283,27.479141,2016-05-12
"улица Пономаренко, 5",53.893153,27.497512,2016-05-12
"улица Пономаренко, 50",53.894294,27.478845,2016-05-12
"улица Пономаренко, 6",53.89397,27.493344,2016-05-12
"улица Пономаренко, 7",53.890903,27.496649,2016-05-12
"улица Пономаренко, 8",53.89397,27.493344,2016-05-12
"улица Пономаренко, 9",53.892877,27.496793,2016-05-12
"улица Прилукская, 42",53.884699,27.499245,2016-05-12
"улица Прилукская, 44",53.883941,27.498877,2016-05-12
"улица Прилукская, 48",53.882513,27.498967,2016-05-12
"улица Прилукская, 50",53.882343,27.498329,2016-05-12
"улица Притыцкого, 10",53.911147,27.500584,2016-05-31
"улица Притыцкого, 12",53.911084,27.499731,2016-05-31
"улица Притыцкого, 14",53.91171,27.500898,2016-05-31
"улица Притыцкого, 16",53.913799,27.499245,2016-05-31
"улица Притыцкого, 18",53.912839,27.498437,2016-05-31
"улица Притыцкого, 20",53.911784,27.4985,2016-05-31
"улица Притыцкого, 22",53.911879,27.497826,2016-05-31
"улица Притыцкого, 24",53.911641,27.497179,2016-05-31
"улица Притыцкого, 26",53.91093,27.497503,2016-05-31
"улица Притыцкого, 2а",53.911349,27.503441,2016-05-31
"улица Притыцкого, 2б",53.910686,27.503638,2016-05-31
"улица Притыцкого, 4",53.911741,27.502794,2016-05-31
"улица Притыцкого, 6",53.911269,27.502291,2016-05-31
"улица Притыцкого, 60",53.908692,27.466457,2016-05-24
"улица Притыцкого, 60 к2",53.908845,27.468146,2016-05-24
"улица Притыцкого, 62",53.909747,27.461714,2016-05-24
"улица Притыцкого, 64а",53.913465,27.460573,2016-05-24
"улица Притыцкого, 64б",53.912516,27.460115,2016-05-24
"улица Притыцкого, 73",53.90579,27.458489,2016-05-24
"улица Притыцкого, 75",53.905429,27.459594,2016-05-24
"улица Притыцкого, 77",53.905366,27.457914,2016-05-24
"улица Притыцкого, 8",53.911211,27.501455,2016-05-31
"улица Притыцкого, 83",53.905594,27.450126,2016-05-24
"улица Притыцкого, 87",53.905668,27.44779,2016-05-24
"улица Притыцкого, 89",53.905811,27.445912,2016-05-24
"улица Притыцкого, 91",53.905923,27.443235,2016-05-24
"улица Притыцкого, 97",53.906108,27.436974,2016-05-24
"улица Прушинских, 1",53.8390582,27.5890491,2016-05-26
"улица Прушинских, 10",53.8361125,27.586947,2016-05-26
"улица Прушинских, 11",53.837308,27.5897283,2016-05-26
"улица Прушинских, 12",53.8367265,27.584821,2016-05-26
"улица Прушинских, 14",53.83719,27.5850873,2016-05-26
"улица Прушинских, 16",53.8370413,27.5836205,2016-05-26
"улица Прушинских, 18",53.836721,27.5829008,2016-05-26
"улица Прушинских, 2",53.8389524,27.5870179,2016-05-26
"улица Прушинских, 20",53.8362227,27.583847,2016-05-26
"улица Прушинских, 22",53.8356795,27.5835663,2016-05-26
"улица Прушинских, 23",53.8342715,27.5884064,2016-05-26
"улица Прушинских, 24",53.8355602,27.5845092,2016-05-26
"улица Прушинских, 26",53.8350381,27.5866042,2016-05-26
"улица Прушинских, 28",53.8348005,27.5856626,2016-05-26
"улица Прушинских, 3",53.838555,27.5884866,2016-05-26
"улица Прушинских, 30",53.8347652,27.5840924,2016-05-26
"улица Прушинских, 31А",53.833964,27.583004,2016-05-26
"улица Прушинских, 32",53.834986,27.5832154,2016-05-26
"улица Прушинских, 33",53.83495,27.5781473,2016-05-26
"улица Прушинских, 34",53.835855,27.582187,2016-05-26
"улица Прушинских, 34 к1",53.8358613,27.5822127,2016-05-26
"улица Прушинских, 34 к2",53.8352548,27.5819539,2016-05-26
"улица Прушинских, 34 к3",53.835702,27.5811384,2016-05-26
"улица Прушинских, 36",53.8349272,27.5810258,2016-05-26
"улица Прушинских, 38",53.83509,27.5802857,2016-05-26
"улица Прушинских, 4",53.8380117,27.5865944,2016-05-26
"улица Прушинских, 40",53.8353285,27.5796466,2016-05-26
"улица Прушинских, 42",53.8359053,27.5789548,2016-05-26
"улица Прушинских, 44",53.8363355,27.5781611,2016-05-26
"улица Прушинских, 46",53.8360083,27.5776627,2016-05-26
"улица Прушинских, 48",53.8369423,27.5801979,2016-05-26
"улица Прушинских, 5",53.8385546,27.5896705,2016-05-26
"улица Прушинских, 50",53.8370202,27.5783241,2016-05-26
"улица Прушинских, 52",53.8369765,27.576981,2016-05-26
"улица Прушинских, 54",53.8365273,27.5768227,2016-05-26
"улица Прушинских, 58",53.8358657,27.5761261,2016-05-26
"улица Прушинских, 6",53.8371428,27.5863104,2016-05-26
"улица Прушинских, 60",53.8359295,27.572765,2016-05-26
"улица Прушинских, 62",53.8360101,27.5701357,2016-05-26
"улица Прушинских, 64",53.8369037,27.570654,2016-05-26
"улица Прушинских, 66",53.8368977,27.5695012,2016-05-26
